rank_primary_rank_replace,stock_id,pred_score_primary_rank_replace,rank_lgbm_rank_replace,pred_score_lgbm_rank_replace,stock_prefix,model_count,top5_vote_count,top20_vote_count,top5_borda,top20_borda,avg_rank_fill,min_rank_fill,ensemble_score,ensemble_rank_before_stage2,recent_return_5,recent_return_10,recent_return_20,volatility_20,max_drawdown_20,overheat_return,volatility_20_rank,overheat_rank,drawdown_rank,risk_score,selection_strategy,stage2_pool_member,stage2_selection_rank,gate_primary_source,gate_overheat_threshold,gate_primary_top5_overheat_mean,gate_use_defense,gate_defense_strategy,selected,weight,rank,pred_score
219,600930,-0.21671882,268,-0.000492369957806,600,2,0,0,0,0,243.5,219,-243.5,273,-0.0341685649202732,-0.07423580786026196,-0.11303996170691755,0.027164198497656708,0.15102040816326523,-0.0341685649202732,0.48,0.043333333333333335,0.7066666666666667,0.38383333333333336,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,273,-9999.0002435
236,000002,-0.43220937,253,0.0004034098220196,000,2,0,0,0,0,244.5,236,-244.5,274,-0.006349206349206327,0.03300330033003318,0.02960526315789469,0.02429170066195107,0.049535603715170407,0.03300330033003318,0.42,0.36,0.3333333333333333,0.37733333333333335,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,274,-9999.0002445
221,002460,-0.22404169,273,-0.0009017477775034,002,2,0,0,0,0,247.0,221,-247.0,275,0.08609846020386014,-0.01773195513147685,-0.21611729149168746,0.03681237037377713,0.2985133475957208,0.08609846020386014,0.69,0.7833333333333333,0.8866666666666667,0.7718333333333334,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,275,-9999.000247
203,001391,-0.10984575,292,-0.0052143189056155,001,2,0,0,0,0,247.5,203,-247.5,276,-0.025114155251141468,0.044009779951100336,0.05915760749223109,0.018724405132875745,0.045662100456621,0.044009779951100336,0.2866666666666667,0.44333333333333336,0.2966666666666667,0.34400000000000003,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,276,-9999.0002475
217,688271,-0.18529704,279,-0.0026858468186389,688,2,0,0,0,0,248.0,217,-248.0,277,-0.0639830508474577,0.020670326025332697,0.08429341015275704,0.024164968409117492,0.0697457627118645,0.020670326025332697,0.4166666666666667,0.23333333333333334,0.47333333333333333,0.3666666666666667,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,277,-9999.000248
225,600039,-0.255082,277,-0.0020074331925016,600,2,0,0,0,0,251.0,225,-251.0,278,0.03650872649931025,0.09340538690380695,0.15399712119066788,0.022866165133235784,0.054982817869415834,0.09340538690380695,0.3933333333333333,0.8166666666666667,0.37,0.5356666666666666,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,278,-9999.000251
259,002714,-0.6717498,246,0.0005777131854974,002,2,0,0,0,0,252.5,246,-252.5,279,-0.03151933021423292,0.020233463035019383,0.09280355654348416,0.02789013269657998,0.05427872860635696,0.020233463035019383,0.49333333333333335,0.22333333333333333,0.36,0.36550000000000005,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,279,-9999.0002525
231,600009,-0.3082931,275,-0.0010796881322713,600,2,0,0,0,0,253.0,231,-253.0,280,-0.00877192982456143,0.049071618037135334,0.030490703639953542,0.016060704346827076,0.040546308151941934,0.049071618037135334,0.19333333333333333,0.51,0.2633333333333333,0.32166666666666666,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,280,-9999.000253
290,600887,-1.0386064,217,0.0013435373291506,600,2,0,0,0,0,253.5,217,-253.5,281,-0.034814814814814854,0.04115061925689156,0.060211554109031784,0.016002384778834016,0.048210372534696844,0.04115061925689156,0.18666666666666668,0.4166666666666667,0.3233333333333333,0.30133333333333334,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,281,-9999.0002535
229,600089,-0.26783317,280,-0.0027815490288635,600,2,0,0,0,0,254.5,229,-254.5,282,0.07552083333333326,0.07889237199582033,-0.06985506482774528,0.03003142263914269,0.15687639204435166,0.07889237199582033,0.5633333333333334,0.7466666666666667,0.7166666666666667,0.6658333333333334,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,282,-9999.0002545
296,600760,-1.129829,223,0.0011361759847746,600,2,0,0,0,0,259.5,223,-259.5,283,0.030483448440104643,0.10608384458077702,0.08066933066933069,0.01760176515724654,0.06653855392745622,0.10608384458077702,0.25,0.8566666666666667,0.43333333333333335,0.5081666666666667,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,283,-9999.0002595
241,600588,-0.47636214,281,-0.0031076557890507,600,2,0,0,0,0,261.0,241,-261.0,284,0.01969365426695857,-0.004273504273504258,0.03786191536748329,0.028818955461898103,0.08790072388831438,0.01969365426695857,0.5166666666666667,0.21666666666666667,0.5633333333333334,0.42333333333333334,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,284,-9999.000261
268,300760,-0.74789053,255,0.0002879139683097,300,2,0,0,0,0,261.5,255,-261.5,285,-0.03844660194174743,0.06357388316151202,0.08051494654156666,0.02073596055971991,0.052556634304207095,0.06357388316151202,0.35,0.6566666666666666,0.3466666666666667,0.45649999999999996,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,285,-9999.0002615
272,002236,-0.79961586,256,0.0002287064404864,002,2,0,0,0,0,264.0,256,-264.0,286,0.030172413793103425,-0.003573555687909402,0.04562500000000003,0.019336802568396136,0.07345286292654718,0.030172413793103425,0.31666666666666665,0.3233333333333333,0.49,0.36233333333333334,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,286,-9999.000264
265,600795,-0.71596164,265,-0.0003357085132047,600,2,0,0,0,0,265.0,265,-265.0,287,0.002049180327868827,0.047109207708779355,0.0562229137723107,0.01472545662258672,0.029761904761904878,0.047109207708779355,0.15666666666666668,0.48,0.16666666666666666,0.2723333333333333,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,287,-9999.000265
280,000858,-0.8916261,252,0.0004160614698651,000,2,0,0,0,0,266.0,252,-266.0,288,-0.03069254984260239,0.05029938670664347,0.03355136945915915,0.02046879299217774,0.04857756307031669,0.05029938670664347,0.3433333333333333,0.5133333333333333,0.33,0.39949999999999997,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,288,-9999.000266
294,600886,-1.0905831,239,0.0008152494914557,600,2,0,0,0,0,266.5,239,-266.5,289,-0.015384615384615441,0.05293276108726741,0.10262172284644189,0.012150757178326458,0.03790849673202623,0.05293276108726741,0.06,0.5466666666666666,0.25,0.27783333333333327,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,289,-9999.0002665
235,300866,-0.3657926,299,-0.0138394788197166,300,2,0,0,0,0,267.0,235,-267.0,290,0.010595914215478563,0.10645011600928078,0.0935608145294442,0.03911251710508126,0.0679476468950152,0.10645011600928078,0.7333333333333333,0.86,0.45,0.7068333333333334,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,290,-9999.000267
243,601600,-0.49719405,293,-0.0055976362406253,601,2,0,0,0,0,268.0,243,-268.0,291,0.022900763358778775,0.15659679408138105,0.09836065573770503,0.03684840771435887,0.060133630289532336,0.15659679408138105,0.6933333333333334,0.9566666666666667,0.4,0.7121666666666667,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,291,-9999.000268
289,600066,-1.0179383,248,0.0005448123467011,600,2,0,0,0,0,268.5,248,-268.5,292,0.0021813649111872557,0.11860869565217391,0.19465081723625555,0.028140733402271887,0.038513974096796244,0.11860869565217391,0.5,0.9133333333333333,0.25333333333333335,0.5830000000000001,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,292,-9999.0002685
273,000963,-0.81067157,266,-0.0003741070096586,000,2,0,0,0,0,269.5,266,-269.5,293,-0.07945118059987233,-0.010631001371742,0.004526462395542996,0.03108683442867278,0.10575719649561954,-0.010631001371742,0.5966666666666667,0.08333333333333333,0.6233333333333333,0.4236666666666667,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,293,-9999.0002695
283,600196,-0.9548176,257,0.0001328801883001,600,2,0,0,0,0,270.0,257,-270.0,294,-0.03549057872454564,-0.026976624186174747,0.018399740897971917,0.02500163584043688,0.0873590982286635,-0.026976624186174747,0.44666666666666666,0.05333333333333334,0.56,0.3373333333333334,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,294,-9999.00027
261,600519,-0.6878967,291,-0.0048132401841871,600,2,0,0,0,0,276.0,261,-276.0,295,-0.028625235404896365,0.06483125376757859,0.07911561893285146,0.01746073436052724,0.028625235404896365,0.06483125376757859,0.24,0.6666666666666666,0.15666666666666668,0.3685,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,295,-9999.000276
297,600809,-1.1480477,259,-0.0001042083319176,600,2,0,0,0,0,278.0,259,-278.0,296,0.005145797598627766,0.12322015334063519,0.1264073226544622,0.0281326476672591,0.05960264900662249,0.12322015334063519,0.49666666666666665,0.9166666666666666,0.3933333333333333,0.6178333333333332,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,296,-9999.000278
263,605499,-0.7106203,294,-0.0060277761199001,605,2,0,0,0,0,278.5,263,-278.5,297,0.01430038713755244,0.06451077943615258,0.05238134273301087,0.029727231299752972,0.07274566249124714,0.06451077943615258,0.5466666666666666,0.66,0.4866666666666667,0.5713333333333334,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,297,-9999.0002785
282,000568,-0.9310493,276,-0.0016848631413602,000,2,0,0,0,0,279.0,276,-279.0,298,-0.045050182481751855,0.09094462540716619,0.09867471460438271,0.028366663862593913,0.053261861313868564,0.09094462540716619,0.51,0.8066666666666666,0.35333333333333333,0.5746666666666667,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,298,-9999.000279
278,600570,-0.8713843,287,-0.0040114654471871,600,2,0,0,0,0,282.5,278,-282.5,299,0.019379844961240345,0.01348747591522148,0.015444015444015413,0.024410773153786,0.0840182648401826,0.019379844961240345,0.42333333333333334,0.21333333333333335,0.55,0.3815,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,299,-9999.0002825
287,002304,-0.9998109,284,-0.0034096093628622,002,2,0,0,0,0,285.5,284,-285.5,300,-0.030288226673180207,0.04199475065616798,0.028763971420309842,0.01903628623406967,0.03955090584332732,0.04199475065616798,0.30333333333333334,0.43,0.25666666666666665,0.336,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,300,-9999.0002855
